11/11,2:40:00 PM,Nicole,14,15,8,7,2,4,4,2,3,6,5,4,4,6,4,
11/11,3:00:00 PM,Nicole,8,4,3,3,2,2,2,5,7,5,12,5,6,8,5,
11/11,3:20:00 PM,Nicole,7,8,6,9,11,10,6,7,6,7,6,6,4,4,4,
11/11,3:40:00 PM,Nicole,6,4,2,2,4,8,5,2,2,2,4,4,4,5,6,
11/11,4:00:00 PM,Nicole,7,5,4,2,2,2,3,4,4,2,2,1,1,1,2,
11/11,4:20:00 PM,Nicole,1,1,2,2,2,1,2,3,4,2,2,1,1,1,1,
11/12,9:00:00 AM,Bradley,2,2,0,2,2,2,2,2,2,2,2,1,1,0,0,
11/12,9:20:00 AM,Bradley,1,3,3,2,3,3,0,0,0,1,1,1,0,0,0,
11/12,9:40:00 AM,Bradley,0,5,0,0,5,5,5,5,5,7,7,9,9,9,11,
11/12,10:00:00 AM,Bradley,6,1,6,4,5,2,0,0,3,4,3,3,0,4,5,
11/12,10:20:00 AM,Bradley,10,10,8,3,6,8,5,4,3,7,11,6,6,9,9,
11/12,10:40:00 AM,Bradley,7,4,3,5,6,6,2,3,3,6,6,6,4,3,3,
11/12,5:00:00 PM,Nicole,26,17,14,8,9,10,9,13,14,17,16,13,8,12,10,
11/12,5:20:00 PM,Nicole,9,8,5,7,6,6,7,10,11,8,10,13,10,9,11,
11/12,5:40:00 PM,Nicole,14,11,10,11,12,9,8,10,13,14,121,11,16,10,14,
11/12,12:00:00 PM,Nicole,10,9,7,6,10,9,10,12,13,9,6,9,7,4,6,
11/12,12:20:00 PM,Nicole,4,5,2,7,9,11,8,11,14,10,10,7,7,8,5,
11/12,2:00:00 PM,Bradley,8,6,4,7,7,10,7,4,4,4,4,2,6,2,2,
11/12,2:20:00 PM,Bradley,3,3,3,3,3,0,0,0,0,0,2,2,2,2,0,
11/12,2:40:00 PM,Bradley,0,6,6,8,8,6,6,7,9,3,6,7,7,6,6,
11/12,3:00:00 PM,Bradley,2,0,0,3,2,1,4,8,8,9,9,9,7,9,5,
11/12,3:20:00 PM,Bradley,3,3,3,3,3,3,6,5,6,6,6,8,8,8,8,
11/12,3:40:00 PM,Bradley,3,2,2,2,4,6,6,6,5,4,5,4,7,2,4,
11/13,5:20:00 PM,Bradley,0,3,3,0,8,7,9,7,8,0,0,4,4,4,2,
11/13,5:40:00 PM,Bradley,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,
11/13,12:00:00 PM,Bradley,0,0,0,,1,2,2,2,4,2,4,4,4,4,5,
11/13,12:20:00 PM,Bradley,7,7,5,5,5,5,2,0,0,2,4,5,7,6,5,
11/13,12:40:00 PM,Bradley,4,7,7,7,7,7,10,10,10,11,13,13,10,10,10,
11/13,1:00:00 PM,Bradley,4,4,2,5,5,5,6,5,7,6,5,6,0,4,4,
11/14,9:00:00 AM,Monica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/14,9:20:00 AM,Monica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/14,9:40:00 AM,Monica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,
,,,,,,,,,,,,,,,,,,
