11/10,4:20:00 PM,Nicole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/10,4:40:00 PM,Nicole,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,
11/11,2:00:00 PM,Nicole,0,0,1,0,2,3,2,1,2,1,2,0,0,3,4,
11/11,2:20:00 PM,Nicole,3,3,4,5,3,5,3,4,3,2,0,1,3,2,3,
11/11,2:40:00 PM,Nicole,4,6,2,1,0,0,0,0,0,1,1,1,2,1,1,
11/11,3:00:00 PM,Nicole,2,1,2,1,0,0,0,1,0,1,2,0,1,0,0,
11/11,3:20:00 PM,Nicole,0,0,1,3,5,3,0,2,0,0,0,1,0,2,2,
11/11,3:40:00 PM,Nicole,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,
11/11,4:00:00 PM,Nicole,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,
11/11,4:20:00 PM,Nicole,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
11/12,9:00:00 AM,Bradley,0,0,0,0,2,2,0,1,1,0,0,1,0,0,0,
11/12,9:20:00 AM,Bradley,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,
11/12,9:40:00 AM,Bradley,0,0,0,0,3,3,3,4,4,6,5,5,6,6,7,
11/12,10:00:00 AM,Bradley,2,1,3,2,2,0,0,0,2,1,0,1,0,0,3,
11/12,10:20:00 AM,Bradley,4,2,1,2,4,4,0,1,1,1,1,3,3,2,1,
11/12,10:40:00 AM,Bradley,2,1,0,1,1,1,3,0,1,0,0,0,4,5,0,
11/12,5:00:00 PM,Nicole,8,8,6,5,4,0,3,4,3,4,3,4,2,3,2,
11/12,5:20:00 PM,Nicole,2,3,0,2,2,0,0,2,4,2,3,6,4,5,3,
11/12,5:40:00 PM,Nicole,3,2,3,5,3,3,1,4,6,7,5,3,4,4,6,
11/12,12:00:00 PM,Nicole,3,2,1,1,1,3,2,3,5,3,1,0,0,0,0,
11/12,12:20:00 PM,Nicole,0,1,0,3,4,7,4,3,3,3,4,3,2,3,0,
11/12,2:00:00 PM,Bradley,5,4,3,4,3,5,4,1,3,2,2,3,2,1,0,
11/12,2:20:00 PM,Bradley,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
11/12,2:40:00 PM,Bradley,0,3,3,3,3,3,4,3,4,5,1,3,4,2,2,
